orig.ident	nCount_RNA	nFeature_RNA	gender	tissue	mouse	genotype	age	exp	age_gen	percent.mt	RNA_snn_res.1	seurat_clusters	State	cellType
3xC013	913	491	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.547645125958379	5	5	2	microglia
3xC013	735	365	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.680272108843537	6	6	6	microglia
3xC013	1336	766	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.149700598802395	9	9	2	microglia
3xC013	1190	596	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.18487394957983	3	3	9	microglia
3xC013	963	502	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.623052959501558	20	20	0	endothelial
3xC013	615	363	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.650406504065041	20	20	0	endothelial
3xC013	838	472	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.835322195704057	3	3	9	microglia
3xC013	897	474	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.222965440356745	6	6	5	microglia
3xC013	663	363	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC013	771	438	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.12970168612192	3	3	9	microglia
3xC013	907	526	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.64608599779493	3	3	9	microglia
3xC013	1245	688	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.240963855421687	3	3	9	microglia
3xC013	735	446	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.952380952380952	3	3	9	microglia
3xC013	778	424	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.02827763496144	3	3	9	microglia
3xC013	1058	553	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.283553875236295	3	3	9	microglia
3xC013	976	528	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.307377049180328	3	3	9	microglia
3xC013	793	421	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.630517023959647	3	3	9	microglia
3xC013	1164	666	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.601374570446735	4	4	1	microglia
3xC013	1007	544	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.28401191658391	3	3	9	microglia
3xC013	1226	677	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.489396411092985	5	5	1	microglia
3xC013	844	427	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.30331753554502	6	6	6	microglia
3xC013	513	306	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.75438596491228	18	18	0	astrocyte
3xC013	1163	641	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.429922613929493	4	4	2	microglia
3xC013	574	336	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.522648083623693	1	1	8	microglia
3xC013	673	388	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.33729569093611	3	3	9	microglia
3xC013	1237	616	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.242522231204527	10	10	5	activated microglia
3xC013	991	545	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.00908173562059	4	4	2	microglia
3xC013	736	397	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.679347826086957	18	18	0	astrocyte
3xC013	781	363	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.384122919334187	6	6	6	microglia
3xC013	1259	725	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.39714058776807	9	9	3	microglia
3xC013	1008	511	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.595238095238095	4	4	2	microglia
3xC013	584	308	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.342465753424658	6	6	6	microglia
3xC013	790	419	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.632911392405063	6	6	3	microglia
3xC013	732	327	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.546448087431694	6	6	6	microglia
3xC013	1040	563	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC013	506	309	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.988142292490119	7	7	8	microglia
3xC013	1324	724	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	9	9	2	microglia
3xC013	554	304	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.26353790613718	7	7	8	microglia
3xC013	661	355	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	12	12	9	microglia
3xC013	1227	655	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.407497962510187	3	3	9	microglia
3xC013	900	513	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.11111111111111	5	5	2	microglia
3xC013	816	444	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.20588235294118	3	3	9	microglia
3xC013	1110	587	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC013	1342	706	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	4	4	1	microglia
3xC013	815	422	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.368098159509202	6	6	6	microglia
3xC013	1078	438	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.0927643784786642	3	3	8	microglia
3xC013	1139	600	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.40474100087796	3	3	9	microglia
3xC013	701	327	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.855920114122682	12	12	9	microglia
3xC013	720	374	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.833333333333333	7	7	8	microglia
3xC013	587	303	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	3.23679727427598	8	8	8	microglia
3xC013	1262	625	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.42630744849445	3	3	9	microglia
3xC013	1112	582	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC013	830	464	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.963855421686747	20	20	0	endothelial
3xC013	1148	554	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.82926829268293	5	5	2	microglia
3xC013	904	589	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.553097345132743	5	5	1	microglia
3xC013	603	364	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.66334991708126	3	3	2	microglia
3xC013	517	363	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.193423597678917	12	12	9	microglia
3xC013	799	485	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.500625782227785	12	12	2	microglia
3xC013	697	478	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC013	709	394	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.423131170662906	6	6	6	microglia
3xC013	616	415	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	12	12	2	microglia
3xC013	1389	718	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.215982721382289	4	4	1	microglia
3xC013	1676	828	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.178997613365155	5	5	1	microglia
3xC013	988	590	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.101214574898785	5	5	1	microglia
3xC013	730	474	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.547945205479452	3	3	9	microglia
3xC013	703	424	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	3.27169274537696	3	3	9	microglia
3xC013	569	334	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.878734622144113	3	3	2	microglia
3xC013	517	334	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.386847195357834	3	3	9	microglia
3xC013	591	408	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.169204737732657	12	12	9	microglia
3xC013	570	377	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.350877192982456	3	3	9	microglia
3xC013	1481	793	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.202565833896016	9	9	2	microglia
3xC013	607	371	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.15321252059308	3	3	9	microglia
3xC013	1040	613	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.576923076923077	9	9	2	microglia
3xC013	1593	828	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.188323917137476	9	9	2	microglia
3xC013	710	454	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.563380281690141	3	3	9	microglia
3xC013	501	313	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.598802395209581	3	3	9	microglia
3xC013	1611	766	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.186219739292365	4	4	5	microglia
3xC013	1461	765	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.205338809034908	4	4	2	microglia
3xC013	1936	983	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.37603305785124	9	9	2	microglia
3xC013	620	355	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.161290322580645	14	14	6	S100a8/9
3xC013	1029	491	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.0971817298347911	6	6	6	microglia
3xC013	1086	604	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.552486187845304	4	4	2	microglia
3xC013	1590	847	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.943396226415094	9	9	2	microglia
3xC013	690	415	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.144927536231884	18	18	0	astrocyte
3xC013	588	416	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.170068027210884	3	3	9	microglia
3xC013	1016	593	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.0984251968503937	5	5	2	microglia
3xC013	1169	688	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.598802395209581	5	5	2	microglia
3xC013	2084	1059	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.239923224568138	2	2	2	microglia
3xC013	770	495	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.38961038961039	5	5	1	microglia
3xC013	1059	631	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	5	5	1	microglia
3xC013	1007	592	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.18470705064548	3	3	9	microglia
3xC013	2750	1271	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.363636363636364	2	2	2	microglia
3xC013	2268	1104	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.705467372134039	2	2	1	microglia
3xC013	1274	713	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.25588697017268	4	4	9	microglia
3xC013	1321	766	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.0757002271006813	5	5	1	microglia
3xC013	536	311	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	6	6	7	microglia
3xC013	1596	874	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.12781954887218	9	9	9	microglia
3xC013	1070	543	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.4018691588785	6	6	5	microglia
3xC013	940	560	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.425531914893617	4	4	2	microglia
3xC013	989	473	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.910010111223458	12	12	1	microglia
3xC013	1871	984	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.694815606627472	2	2	1	microglia
3xC013	1488	906	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.403225806451613	2	2	2	microglia
3xC013	450	301	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.33333333333333	3	3	9	microglia
3xC013	592	394	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.168918918918919	12	12	3	microglia
3xC013	460	311	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	12	12	3	microglia
3xC013	448	318	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.669642857142857	3	3	3	microglia
3xC013	561	359	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.17825311942959	3	3	9	microglia
3xC013	598	339	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.83946488294314	3	3	9	microglia
3xC013	625	403	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.96	12	12	3	microglia
3xC013	623	370	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	2.08667736757624	3	3	9	microglia
3xC013	1023	591	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.782013685239492	3	3	9	microglia
3xC013	1205	695	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.0829875518672199	5	5	2	microglia
3xC013	1064	533	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.093984962406015	4	4	3	microglia
3xC013	1398	810	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.286123032904149	9	9	9	microglia
3xC013	1004	603	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.099601593625498	5	5	1	microglia
3xC013	1078	657	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.371057513914657	3	3	9	microglia
3xC013	1019	629	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.588812561334642	9	9	2	microglia
3xC013	911	478	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.21953896816685	12	12	2	microglia
3xC013	951	602	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.315457413249211	3	3	9	microglia
3xC013	801	502	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.998751560549313	3	3	9	microglia
3xC013	775	500	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.645161290322581	4	4	2	microglia
3xC013	1106	616	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.180831826401447	3	3	9	microglia
3xC013	1721	898	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.174317257408483	5	5	1	microglia
3xC013	1364	741	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.31964809384164	4	4	2	microglia
3xC013	1031	539	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.872938894277401	10	10	5	activated microglia
3xC013	2311	1190	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.346170488965816	2	2	2	microglia
3xC013	845	563	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.30177514792899	3	3	9	microglia
3xC013	592	370	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	18	18	0	astrocyte
3xC013	3479	1820	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0	18	18	0	astrocyte
3xC013	1702	920	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.82256169212691	5	5	2	microglia
3xC013	1570	831	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.127388535031847	9	9	2	microglia
3xC013	1388	747	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.144092219020173	9	9	9	microglia
3xC013	438	346	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.684931506849315	18	18	0	astrocyte
3xC013	436	322	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	1.37614678899083	1	1	8	microglia
3xC013	427	325	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.468384074941452	3	3	9	microglia
3xC013	533	365	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.75046904315197	3	3	9	microglia
3xC013	487	341	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.410677618069815	3	3	9	microglia
3xC013	456	322	Male	Cortex	3X013	3xTg	12 month	SC	3xTg_12mo	0.657894736842105	1	1	4	microglia
3xC014	875	344	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	12	12	5	microglia
3xC014	3499	1171	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0571591883395256	5	5	1	microglia
3xC014	1355	474	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	3.83763837638376	3	3	9	microglia
3xC014	2768	928	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.144508670520231	9	9	9	microglia
3xC014	699	303	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.1444921316166	18	18	0	astrocyte
3xC014	411	316	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.45985401459854	3	3	8	microglia
3xC014	431	320	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.85614849187935	8	8	8	microglia
3xC014	657	334	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.5220700152207	12	12	5	microglia
3xC014	771	304	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	3.89105058365759	6	6	6	microglia
3xC014	859	386	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.349243306169965	19	19	0	microglia
3xC014	5615	1731	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.1246660730187	2	2	2	microglia
3xC014	2913	1050	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.514933058702369	9	9	1	microglia
3xC014	3725	1406	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0536912751677852	9	9	2	microglia
3xC014	1263	496	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.42517814726841	19	19	0	microglia
3xC014	828	317	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.57004830917874	3	3	8	microglia
3xC014	2151	844	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0929800092980009	5	5	1	microglia
3xC014	2610	1039	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.53639846743295	2	2	1	microglia
3xC014	1057	398	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	12	12	5	microglia
3xC014	1966	765	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.254323499491353	19	19	0	microglia
3xC014	864	321	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.578703703703704	8	8	7	microglia
3xC014	845	326	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	3	3	8	microglia
3xC014	1744	683	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.802752293577982	3	3	9	microglia
3xC014	1601	557	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.811992504684572	19	19	0	microglia
3xC014	1097	372	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.820419325432999	8	8	6	microglia
3xC014	989	363	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.303336703741153	6	6	6	microglia
3xC014	2182	736	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.824931255728689	4	4	2	microglia
3xC014	1179	460	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	4.91942324003393	8	8	3	microglia
3xC014	1047	421	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.05062082139446	3	3	8	microglia
3xC014	1923	750	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.988039521580863	4	4	2	microglia
3xC014	1858	748	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.376749192680301	3	3	9	microglia
3xC014	1538	624	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.36540962288687	3	3	9	microglia
3xC014	1084	399	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	8.39483394833948	8	8	9	microglia
3xC014	2207	840	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0906207521522429	18	18	0	astrocyte
3xC014	1426	508	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.91164095371669	3	3	9	microglia
3xC014	2048	822	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.48828125	18	18	0	astrocyte
3xC014	3648	1260	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.630482456140351	9	9	2	microglia
3xC014	1974	662	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.759878419452888	4	4	5	microglia
3xC014	3229	1123	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.65035614741406	9	9	2	microglia
3xC014	1822	706	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC014	1183	515	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.084530853761623	18	18	0	astrocyte
3xC014	1044	434	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	4.11877394636015	3	3	9	microglia
3xC014	1315	525	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.684410646387833	18	18	0	astrocyte
3xC014	1298	578	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.462249614791988	4	4	1	microglia
3xC014	886	359	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.790067720090293	3	3	8	microglia
3xC014	1528	627	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0654450261780105	5	5	1	microglia
3xC014	1799	748	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.555864369093941	4	4	1	microglia
3xC014	806	348	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.124069478908189	3	3	9	microglia
3xC014	2560	1037	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.078125	5	5	1	microglia
3xC014	1279	583	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.390930414386239	3	3	9	microglia
3xC014	839	402	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.595947556615018	8	8	9	microglia
3xC014	2392	910	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.25418060200669	2	2	1	microglia
3xC014	1754	654	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.285062713797035	3	3	9	microglia
3xC014	624	308	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.32051282051282	14	14	7	S100a8/9
3xC014	2067	803	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.58055152394775	14	14	6	S100a8/9
3xC014	2083	883	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.05616898703793	9	9	9	microglia
3xC014	1422	617	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.843881856540084	3	3	9	microglia
3xC014	1068	481	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0936329588014981	10	10	6	activated microglia
3xC014	983	469	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.101729399796541	14	14	6	S100a8/9
3xC014	1337	673	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.224382946896036	4	4	1	microglia
3xC014	1841	833	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.597501357957632	5	5	1	microglia
3xC014	809	307	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	19	19	0	microglia
3xC014	588	303	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.850340136054422	18	18	0	astrocyte
3xC014	651	314	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	12	12	7	microglia
3xC014	1500	624	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	2.2	3	3	9	microglia
3xC014	2526	994	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.237529691211401	9	9	2	microglia
3xC014	1510	690	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	3	3	9	microglia
3xC014	2584	1020	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.193498452012384	2	2	1	microglia
3xC014	937	414	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.17395944503735	6	6	6	microglia
3xC014	2990	1181	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0668896321070234	2	2	1	microglia
3xC014	3325	1302	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.481203007518797	2	2	2	microglia
3xC014	1363	569	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0733675715333822	5	5	2	microglia
3xC014	1844	798	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.0542299349240781	9	9	2	microglia
3xC014	1128	513	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.265957446808511	3	3	9	microglia
3xC014	916	387	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.109170305676856	18	18	0	astrocyte
3xC014	873	351	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.11454753722795	8	8	6	microglia
3xC014	905	456	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	14	14	3	S100a8/9
3xC014	1220	623	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.163934426229508	5	5	2	microglia
3xC014	699	351	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.85979971387697	3	3	9	microglia
3xC014	693	364	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.15440115440115	3	3	9	microglia
3xC014	667	306	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.599700149925038	3	3	8	microglia
3xC014	1668	796	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.239808153477218	18	18	0	astrocyte
3xC014	1417	572	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	3.59915314043754	3	3	9	microglia
3xC014	631	308	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.316957210776545	8	8	7	microglia
3xC014	2356	955	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.33955857385399	5	5	1	microglia
3xC014	1707	748	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	3.04628002343292	3	3	2	microglia
3xC014	2206	486	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	23	23	0	microglia
3xC014	1220	548	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.39344262295082	3	3	9	microglia
3xC014	2191	819	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	9	9	9	microglia
3xC014	847	443	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	1.41676505312869	8	8	3	microglia
3xC014	1145	474	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0	16	16	8	S100a8/9
3xC014	5292	1737	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.018896447467876	2	2	2	microglia
3xC014	2462	974	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.284321689683184	2	2	1	microglia
3xC014	2654	913	Female	Cortex	3X014	3xTg	12 month	SC	3xTg_12mo	0.339110776186888	18	18	0	astrocyte
